	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100	2101	2102	2103	2104	2105	2106	2107	2108	2109	2110	2111	2112	2113	2114	2115	2116	2117	2118	2119	2120	2121	2122	2123	2124	2125	2126	2127	2128	2129	2130	2131	2132	2133	2134	2135	2136	2137	2138	2139	2140	2141	2142	2143	2144	2145	2146	2147	2148	2149	2150	2151	2152	2153	2154	2155	2156	2157	2158	2159	2160	2161	2162	2163	2164	2165	2166	2167	2168	2169	2170	2171	2172	2173	2174	2175	2176	2177	2178	2179	2180	2181	2182	2183	2184
63	0.0098710564	0.0096412017	0.0094166832	0.0091973779	0.0089831655	0.0087739286	0.0085695523	0.0083699243	0.0081749351	0.0079844774	0.0077984465	0.0076167401	0.0074392583	0.0072659032	0.0070965794	0.0069311936	0.0067696547	0.0066118735	0.0064577632	0.0063072385	0.0061602165	0.006016616	0.0058763576	0.0057393639	0.0056055592	0.0054748694	0.0053472224	0.0052225475	0.0051007758	0.0049818398	0.0048656738	0.0047522134	0.0046413958	0.0045331595	0.0044274447	0.0043241927	0.0042233463	0.0041248497	0.0040286481	0.0039346882	0.003842918	0.0037532865	0.0036657439	0.0035802416	0.0034967323	0.0034151696	0.0033355081	0.0032577036	0.0031817129	0.0031074938	0.003035005	0.0029642064	0.0028950584	0.0028275227	0.0027615618	0.002697139	0.0026342185	0.0025727652	0.002512745	0.0024541245	0.0023968712	0.0023409531	0.0022863392	0.0022329991	0.002180903	0.002130022	0.0020803279	0.0020317928	0.0019843899	0.0019380927	0.0018928754	0.0018487129	0.0018055807	0.0017634546	0.0017223112	0.0016821276	0.0016428814	0.0016045509	0.0015671145	0.0015305515	0.0014948415	0.0014599647	0.0014259015	0.0013926331	0.0013601408	0.0013284066	0.0012974128	0.0012671421	0.0012375777	0.0012087031	0.0011805022	0.0011529592	0.0011260589	0.0010997863	0.0010741266	0.0010490657	0.0010245895	0.0010006844	0.000977337	0.0009545344	0.0009322639	0.000910513	0.0008892696	0.0008685219	0.0008482583	0.0008284676	0.0008091386	0.0007902606	0.0007718231	0.0007538158	0.0007362287	0.0007190519	0.0007022759	0.0006858914	0.0006698892	0.0006542603	0.0006389962	0.0006240882	0.000609528	0.0005953076	0.000581419	0.0005678545	0.0005546065	0.0005416675	0.0005290305	0.0005166884	0.0005046342	0.0004928613	0.0004813631	0.0004701331	0.0004591652	0.0004484532	0.0004379912	0.0004277732	0.0004177937	0.000408047	0.0003985277	0.0003892306	0.0003801503	0.0003712819	0.0003626205	0.0003541611	0.0003458991	0.0003378298	0.0003299489	0.0003222518	0.0003147343	0.0003073922	0.0003002214	0.0002932179	0.0002863778	0.0002796972	0.0002731726	0.0002668002	0.0002605764	0.0002544979	0.0002485612	0.0002427629	0.0002371	0.0002315692	0.0002261674	0.0002208916	0.0002157389	0.0002107065	0.0002057914	0.000200991	0.0001963026	0.0001917236	0.0001872514	0.0001828836	0.0001786176
64	0.0109088689	0.0106533513	0.0104038008	0.010160079	0.0099220508	0.0096895841	0.0094625497	0.0092408214	0.0090242761	0.0088127933	0.0086062553	0.0084045471	0.0082075564	0.0080151735	0.007827291	0.0076438043	0.007464611	0.007289611	0.0071187068	0.0069518028	0.0067888058	0.0066296247	0.0064741706	0.0063223564	0.0061740974	0.0060293104	0.0058879146	0.0057498307	0.0056149814	0.0054832912	0.0053546863	0.0052290946	0.0051064457	0.0049866708	0.0048697028	0.0047554761	0.0046439266	0.0045349916	0.0044286101	0.0043247223	0.0042232699	0.0041241958	0.0040274446	0.0039329617	0.0038406942	0.0037505901	0.0036625988	0.003576671	0.0034927581	0.0034108132	0.00333079	0.0032526436	0.00317633	0.0031018064	0.0030290307	0.002957962	0.0028885603	0.0028207866	0.0027546026	0.0026899713	0.0026268561	0.0025652216	0.0025050329	0.0024462564	0.0023888587	0.0023328077	0.0022780717	0.0022246199	0.0021724222	0.0021214492	0.0020716722	0.0020230631	0.0019755946	0.0019292398	0.0018839727	0.0018397678	0.0017966001	0.0017544453	0.0017132797	0.00167308	0.0016338237	0.0015954885	0.0015580529	0.0015214957	0.0014857963	0.0014509347	0.0014168912	0.0013836465	0.0013511819	0.0013194792	0.0012885204	0.0012582881	0.0012287653	0.0011999352	0.0011717817	0.0011442888	0.0011174412	0.0010912235	0.0010656211	0.0010406194	0.0010162045	0.0009923625	0.00096908	0.0009463439	0.0009241413	0.0009024597	0.0008812869	0.0008606109	0.0008404201	0.0008207031	0.0008014488	0.0007826463	0.0007642851	0.0007463547	0.000728845	0.0007117462	0.0006950487	0.0006787429	0.0006628198	0.0006472703	0.0006320857	0.0006172574	0.0006027771	0.0005886365	0.0005748277	0.0005613429	0.0005481746	0.0005353152	0.0005227576	0.0005104946	0.0004985193	0.0004868251	0.0004754052	0.0004642533	0.000453363	0.0004427283	0.0004323431	0.0004222015	0.0004122979	0.0004026267	0.0003931823	0.0003839596	0.0003749532	0.0003661582	0.0003575695	0.0003491823	0.0003409919	0.0003329936	0.000325183	0.0003175556	0.0003101072	0.0003028335	0.0002957305	0.0002887941	0.0002820204	0.0002754057	0.0002689461	0.0002626381	0.0002564781	0.0002504625	0.0002445881	0.0002388515	0.0002332495	0.0002277789	0.0002224366	0.0002172197	0.0002121251	0.0002071501	0.0002022917	0.0001975473	0.0001929142
65	0.0120475421	0.01176212	0.0114834375	0.0112113367	0.0109456634	0.0106862669	0.010433	0.0101857187	0.0099442827	0.0097085546	0.0094784004	0.009253689	0.0090342925	0.008820086	0.0086109473	0.0084067573	0.0082073993	0.0080127597	0.0078227273	0.0076371936	0.0074560526	0.0072792007	0.0071065369	0.0069379623	0.0067733806	0.0066126974	0.0064558208	0.006302661	0.0061531302	0.0060071427	0.0058646149	0.0057254649	0.005589613	0.0054569813	0.0053274936	0.0052010757	0.0050776549	0.0049571604	0.0048395229	0.0047246749	0.0046125504	0.004503085	0.0043962156	0.004291881	0.004190021	0.0040905772	0.0039934922	0.0038987103	0.0038061769	0.0037158387	0.0036276437	0.0035415413	0.0034574818	0.0033754167	0.0032952989	0.0032170822	0.0031407215	0.0030661729	0.0029933934	0.002922341	0.0028529749	0.002785255	0.0027191423	0.0026545986	0.0025915869	0.0025300707	0.0024700146	0.002411384	0.002354145	0.0022982646	0.0022437107	0.0021904516	0.0021384568	0.0020876963	0.0020381406	0.0019897613	0.0019425305	0.0018964208	0.0018514058	0.0018074593	0.0017645561	0.0017226713	0.0016817809	0.0016418612	0.0016028892	0.0015648424	0.0015276988	0.0014914369	0.001456036	0.0014214754	0.0013877354	0.0013547963	0.0013226392	0.0012912455	0.0012605971	0.0012306764	0.0012014659	0.0011729489	0.0011451089	0.0011179299	0.001091396	0.0010654921	0.0010402032	0.0010155146	0.0009914121	0.0009678818	0.0009449101	0.0009224838	0.0009005898	0.0008792157	0.0008583489	0.0008379775	0.0008180897	0.000798674	0.0007797192	0.0007612144	0.0007431488	0.0007255122	0.0007082942	0.0006914849	0.0006750746	0.0006590539	0.0006434135	0.0006281444	0.0006132377	0.0005986849	0.0005844775	0.0005706074	0.0005570665	0.0005438471	0.0005309414	0.000518342	0.0005060418	0.0004940334	0.0004823102	0.0004708652	0.0004596918	0.0004487836	0.0004381344	0.0004277379	0.0004175882	0.0004076794	0.0003980058	0.0003885618	0.0003793419	0.0003703409	0.0003615535	0.0003529746	0.0003445994	0.0003364229	0.0003284405	0.0003206475	0.0003130395	0.0003056121	0.0002983609	0.0002912818	0.0002843708	0.0002776237	0.0002710367	0.0002646061	0.0002583281	0.0002521991	0.0002462155	0.000240374	0.000234671	0.0002291034	0.0002236679	0.0002183614	0.0002131808	0.0002081232	0.0002031856
66	0.0133321003	0.0130159288	0.0127072283	0.0124058239	0.0121115444	0.0118242228	0.0115436959	0.0112698043	0.0110023921	0.0107413072	0.010486401	0.0102375281	0.0099945467	0.0097573182	0.0095257073	0.0092995816	0.0090788121	0.0088632726	0.0086528398	0.0084473934	0.0082468158	0.0080509922	0.0078598104	0.007673161	0.0074909369	0.0073130337	0.0071393493	0.0069697841	0.0068042407	0.0066426242	0.0064848417	0.0063308025	0.0061804182	0.0060336024	0.0058902705	0.0057503402	0.005613731	0.0054803643	0.0053501634	0.0052230532	0.0050989606	0.0049778141	0.004859544	0.004744082	0.0046313618	0.0045213182	0.0044138879	0.0043090089	0.0042066208	0.0041066645	0.0040090823	0.0039138179	0.0038208164	0.0037300241	0.0036413885	0.0035548586	0.0034703844	0.003387917	0.0033074089	0.0032288136	0.0031520857	0.0030771808	0.0030040557	0.0029326681	0.0028629769	0.0027949416	0.002728523	0.0026636827	0.0026003832	0.002538588	0.0024782613	0.0024193682	0.0023618747	0.0023057475	0.0022509542	0.0021974631	0.0021452433	0.0020942645	0.0020444973	0.0019959129	0.0019484832	0.0019021808	0.0018569788	0.0018128511	0.0017697722	0.0017277172	0.0016866618	0.0016465821	0.001607455	0.0015692579	0.0015319686	0.0014955656	0.0014600278	0.0014253347	0.0013914661	0.0013584025	0.0013261248	0.0012946142	0.0012638526	0.0012338221	0.0012045053	0.0011758853	0.0011479456	0.0011206698	0.0010940424	0.0010680478	0.001042671	0.0010178974	0.0009937125	0.0009701025	0.0009470536	0.0009245524	0.000902586	0.0008811417	0.0008602071	0.0008397699	0.0008198185	0.0008003412	0.0007813268	0.0007627643	0.0007446429	0.0007269522	0.0007096819	0.000692822	0.0006763628	0.0006602947	0.0006446085	0.000629295	0.0006143455	0.0005997512	0.0005855037	0.0005715947	0.0005580163	0.0005447606	0.0005318198	0.0005191865	0.0005068535	0.0004948135	0.0004830595	0.0004715849	0.0004603829	0.0004494471	0.0004387712	0.0004283489	0.0004181743	0.0004082414	0.0003985445	0.000389078	0.0003798364	0.0003708144	0.0003620068	0.0003534084	0.0003450143	0.0003368197	0.0003288197	0.0003210098	0.0003133855	0.0003059423	0.0002986759	0.0002915821	0.0002846569	0.0002778962	0.0002712962	0.0002648529	0.0002585627	0.0002524219	0.000246427	0.0002405745	0.000234861	0.0002292833	0.0002238381
67	0.0146537762	0.014300474	0.0139556555	0.0136191188	0.0132906669	0.0129701074	0.0126572523	0.0123519179	0.012053925	0.0117630985	0.0114792674	0.0112022646	0.0109319271	0.0106680956	0.0104106147	0.0101593325	0.0099141006	0.0096747744	0.0094412124	0.0092132766	0.0089908322	0.0087737477	0.0085618946	0.0083551475	0.0081533839	0.0079564842	0.0077643317	0.0075768125	0.0073938153	0.0072152315	0.0070409551	0.0068708827	0.0067049131	0.0065429478	0.0063848905	0.0062306471	0.006080126	0.0059332376	0.0057898945	0.0056500114	0.0055135049	0.0053802939	0.0052502989	0.0051234424	0.004999649	0.0048788447	0.0047609576	0.0046459174	0.0045336555	0.0044241049	0.0043172002	0.0042128776	0.0041110749	0.0040117314	0.0039147876	0.0038201858	0.0037278693	0.0036377832	0.0035498736	0.0034640879	0.0033803749	0.0032986845	0.0032189681	0.0031411778	0.0030652673	0.002991191	0.0029189049	0.0028483655	0.0027795308	0.0027123596	0.0026468117	0.0025828479	0.0025204299	0.0024595204	0.002400083	0.0023420821	0.002285483	0.0022302518	0.0021763556	0.0021237619	0.0020724394	0.0020223574	0.0019734859	0.0019257955	0.0018792579	0.0018338451	0.0017895299	0.0017462858	0.001704087	0.0016629081	0.0016227246	0.0015835123	0.0015452478	0.0015079082	0.0014714711	0.0014359147	0.0014012177	0.0013673593	0.0013343194	0.001302078	0.0012706159	0.0012399142	0.0012099547	0.0011807192	0.0011521904	0.0011243511	0.0010971846	0.0010706748	0.0010448057	0.0010195619	0.0009949281	0.0009708898	0.0009474324	0.000924542	0.0009022048	0.0008804074	0.0008591369	0.0008383804	0.0008181256	0.0007983602	0.0007790726	0.0007602511	0.0007418844	0.0007239616	0.000706472	0.000689405	0.0006727505	0.0006564984	0.0006406391	0.0006251631	0.000610061	0.0005953239	0.0005809429	0.0005669094	0.000553215	0.0005398516	0.000526811	0.0005140856	0.0005016677	0.0004895498	0.0004777247	0.0004661854	0.0004549249	0.0004439365	0.0004332136	0.0004227497	0.0004125387	0.0004025744	0.0003928509	0.0003833623	0.0003741029	0.0003650673	0.00035625	0.0003476457	0.0003392493	0.0003310557	0.0003230601	0.0003152576	0.0003076437	0.0003002137	0.0002929632	0.0002858879	0.0002789835	0.0002722458	0.000265671	0.000259255	0.000252994	0.0002468842	0.000240922	0.0002351039	0.0002294262
68	0.0162656461	0.0158753899	0.0154944547	0.0151226203	0.0147596716	0.0144053982	0.014059595	0.0137220613	0.0133926012	0.0130710233	0.0127571406	0.0124507706	0.0121517349	0.0118598594	0.0115749737	0.0112969119	0.0110255116	0.0107606143	0.0105020653	0.0102497133	0.0100034109	0.0097630138	0.0095283812	0.0092993758	0.0090758634	0.0088577127	0.008644796	0.0084369882	0.0082341674	0.0080362143	0.0078430127	0.0076544491	0.0074704126	0.0072907948	0.0071154902	0.0069443955	0.00677741	0.0066144353	0.0064553755	0.0063001367	0.0061486275	0.0060007586	0.0058564427	0.0057155948	0.0055781315	0.005443972	0.0053130369	0.0051852489	0.0050605326	0.0049388142	0.004820022	0.0047040856	0.0045909365	0.0044805079	0.0043727344	0.0042675524	0.0041648996	0.0040647152	0.0039669401	0.0038715163	0.0037783875	0.0036874984	0.0035987952	0.0035122255	0.003427738	0.0033452827	0.0032648107	0.0031862743	0.0031096271	0.0030348237	0.0029618197	0.0028905718	0.002821038	0.0027531768	0.0026869482	0.0026223129	0.0025592326	0.0024976698	0.0024375882	0.002378952	0.0023217265	0.0022658778	0.0022113728	0.0021581791	0.0021062652	0.0020556004	0.0020061545	0.0019578983	0.0019108031	0.0018648411	0.0018199848	0.0017762078	0.0017334841	0.0016917883	0.0016510958	0.0016113822	0.0015726242	0.0015347987	0.0014978833	0.0014618561	0.0014266957	0.0013923812	0.0013588923	0.0013262092	0.0012943124	0.001263183	0.0012328025	0.001203153	0.0011742168	0.0011459768	0.0011184162	0.0010915187	0.0010652682	0.0010396494	0.0010146468	0.0009902458	0.0009664318	0.0009431907	0.0009205087	0.0008983724	0.0008767686	0.0008556845	0.0008351077	0.0008150258	0.0007954271	0.0007762998	0.0007576326	0.0007394144	0.0007216346	0.0007042824	0.0006873476	0.0006708201	0.0006546902	0.0006389484	0.0006235851	0.0006085914	0.0005939584	0.0005796773	0.0005657397	0.0005521374	0.0005388622	0.0005259063	0.000513262	0.0005009219	0.0004888785	0.0004771248	0.0004656538	0.0004544587	0.0004435328	0.0004328697	0.000422463	0.0004123066	0.0004023945	0.0003927207	0.0003832796	0.0003740655	0.0003650731	0.0003562968	0.0003477316	0.0003393724	0.0003312142	0.0003232522	0.0003154817	0.000307898	0.0003004966	0.0002932733	0.0002862236	0.0002793434	0.0002726287	0.0002660754	0.0002596797
69	0.0179641562	0.0175324461	0.0171110635	0.0166997642	0.0162983095	0.0159064663	0.0155240068	0.0151507086	0.0147863542	0.0144307315	0.0140836329	0.013744856	0.013414203	0.0130914805	0.0127764999	0.0124690769	0.0121690314	0.0118761877	0.011590374	0.0113114228	0.0110391702	0.0107734565	0.0105141255	0.0102610248	0.0100140055	0.0097729223	0.0095376332	0.0093079998	0.0090838866	0.0088651616	0.0086516959	0.0084433635	0.0082400414	0.0080416097	0.0078479512	0.0076589514	0.0074744987	0.0072944841	0.0071188011	0.0069473459	0.0067800169	0.0066167152	0.0064573441	0.0063018092	0.0061500184	0.0060018819	0.0058573118	0.0057162225	0.0055785303	0.0054441537	0.0053130128	0.00518503	0.0050601294	0.0049382368	0.0048192798	0.004703188	0.0045898923	0.0044793256	0.0043714222	0.0042661179	0.0041633504	0.0040630584	0.0039651825	0.0038696645	0.0037764477	0.0036854766	0.0035966972	0.0035100567	0.0034255036	0.0033429877	0.0032624599	0.0031838724	0.0031071783	0.0030323321	0.0029592894	0.0028880066	0.0028184413	0.0027505523	0.0026842991	0.0026196422	0.0025565433	0.0024949648	0.0024348701	0.0023762234	0.0023189898	0.0022631353	0.0022086267	0.0021554315	0.002103518	0.0020528554	0.0020034136	0.0019551631	0.0019080752	0.0018621218	0.0018172757	0.0017735102	0.0017307992	0.0016891173	0.0016484396	0.0016087421	0.001570001	0.0015321934	0.0014952966	0.0014592889	0.0014241486	0.001389855	0.0013563876	0.0013237265	0.0012918523	0.001260746	0.001230389	0.0012007634	0.0011718516	0.0011436362	0.0011161005	0.0010892282	0.0010630032	0.0010374099	0.0010124332	0.0009880582	0.0009642702	0.0009410553	0.0009183996	0.0008962896	0.0008747122	0.0008536545	0.000833104	0.0008130485	0.000793476	0.000774375	0.000755734	0.0007375419	0.000719788	0.0007024617	0.0006855527	0.0006690509	0.0006529465	0.00063723	0.0006218919	0.0006069232	0.000592315	0.0005780585	0.0005641454	0.0005505673	0.0005373162	0.0005243841	0.0005117634	0.0004994467	0.0004874265	0.0004756957	0.0004642474	0.0004530748	0.0004421711	0.00043153	0.0004211451	0.0004110102	0.0004011193	0.0003914666	0.0003820462	0.0003728526	0.0003638804	0.0003551242	0.0003465787	0.000338239	0.0003301001	0.000322157	0.0003144052	0.00030684	0.0002994569	0.0002922515	0.0002852196
70	0.0196548942	0.019178263	0.0187131328	0.0182592294	0.0178162851	0.0173840385	0.016962234	0.0165506222	0.0161489592	0.0157570071	0.0153745334	0.0150013111	0.0146371184	0.0142817387	0.0139349608	0.013596578	0.0132663887	0.0129441961	0.012629808	0.0123230366	0.0120236987	0.0117316154	0.011446612	0.0111685179	0.0108971667	0.0106323958	0.0103740464	0.0101219638	0.0098759966	0.0096359973	0.0094018217	0.0091733292	0.0089503824	0.0087328473	0.0085205932	0.0083134922	0.0081114198	0.0079142543	0.007721877	0.007534172	0.0073510261	0.0071723289	0.0069979728	0.0068278525	0.0066618654	0.0064999114	0.0063418926	0.0061877138	0.0060372818	0.0058905056	0.0057472968	0.0056075687	0.0054712368	0.0053382189	0.0052084343	0.0050818048	0.0049582536	0.0048377061	0.0047200894	0.0046053322	0.0044933651	0.0043841204	0.0042775319	0.0041735352	0.0040720671	0.0039730664	0.0038764731	0.0037822286	0.003690276	0.0036005594	0.0035130245	0.0034276183	0.0033442892	0.0032629864	0.0031836609	0.0031062646	0.0030307505	0.0029570728	0.002885187	0.0028150494	0.0027466175	0.0026798499	0.0026147061	0.0025511466	0.0024891328	0.0024286272	0.0023695931	0.0023119947	0.002255797	0.002200966	0.0021474685	0.002095272	0.0020443449	0.0019946562	0.001946176	0.0018988746	0.0018527236	0.0018076949	0.0017637612	0.0017208958	0.0016790728	0.0016382669	0.0015984532	0.0015596076	0.0015217066	0.0014847272	0.001448647	0.0014134441	0.0013790971	0.0013455853	0.0013128883	0.0012809863	0.0012498599	0.0012194903	0.0011898591	0.0011609484	0.0011327405	0.0011052183	0.0010783653	0.0010521652	0.0010266019	0.0010016601	0.0009773247	0.0009535808	0.0009304142	0.0009078106	0.0008857566	0.0008642386	0.0008432437	0.0008227591	0.0008027724	0.0007832715	0.0007642447	0.0007456802	0.000727567	0.000709894	0.0006926506	0.0006758262	0.0006594108	0.0006433942	0.000627767	0.0006125195	0.0005976425	0.0005831271	0.0005689644	0.0005551459	0.0005416632	0.0005285081	0.0005156727	0.0005031491	0.0004909299	0.0004790076	0.0004673749	0.0004560249	0.0004449507	0.0004341455	0.0004236029	0.0004133164	0.0004032798	0.0003934871	0.0003839323	0.0003746096	0.0003655134	0.0003566381	0.0003479785	0.0003395293	0.0003312853	0.0003232415	0.0003153932	0.0003077355	0.0003002638
71	0.0220776513	0.0215555848	0.0210457922	0.020547989	0.020061897	0.0195872446	0.0191237659	0.0186712012	0.0182292966	0.0177978039	0.0173764807	0.0169650898	0.0165633996	0.0161711838	0.0157882211	0.0154142952	0.015049195	0.0146927139	0.0143446504	0.0140048073	0.013672992	0.0133490163	0.0130326966	0.0127238531	0.0124223105	0.0121278973	0.011840446	0.0115597932	0.0112857789	0.0110182472	0.0107570454	0.0105020248	0.0102530397	0.010009948	0.0097726111	0.0095408931	0.0093146619	0.0090937879	0.008878145	0.0086676096	0.0084620613	0.0082613824	0.008065458	0.0078741758	0.0076874263	0.0075051022	0.0073270991	0.0071533149	0.0069836499	0.0068180066	0.0066562901	0.0064984074	0.0063442679	0.006193783	0.0060468663	0.0059034333	0.0057634015	0.0056266906	0.0054932218	0.0053629185	0.0052357055	0.0051115099	0.00499026	0.0048718862	0.0047563203	0.0046434957	0.0045333475	0.0044258124	0.0043208283	0.0042183348	0.0041182729	0.0040205848	0.0039252145	0.0038321068	0.0037412082	0.0036524663	0.0035658299	0.003481249	0.0033986751	0.0033180603	0.0032393584	0.0031625238	0.0030875124	0.0030142808	0.0029427868	0.0028729892	0.0028048478	0.0027383233	0.0026733772	0.0026099722	0.0025480717	0.00248764	0.0024286422	0.0023710442	0.002314813	0.002259916	0.0022063215	0.0021539987	0.0021029174	0.0020530482	0.0020043621	0.0019568313	0.0019104281	0.001865126	0.0018208987	0.0017777207	0.0017355672	0.0016944138	0.0016542368	0.0016150129	0.0015767197	0.0015393349	0.0015028371	0.0014672051	0.0014324185	0.0013984571	0.0013653013	0.0013329321	0.0013013308	0.0012704792	0.0012403594	0.001210954	0.0011822462	0.0011542194	0.0011268574	0.0011001444	0.001074065	0.0010486042	0.0010237473	0.00099948	0.0009757883	0.0009526585	0.0009300772	0.0009080316	0.0008865087	0.0008654964	0.0008449823	0.0008249548	0.0008054022	0.0007863133	0.0007676771	0.0007494828	0.00073172	0.0007143784	0.000697448	0.0006809191	0.0006647821	0.0006490277	0.000633647	0.0006186309	0.0006039708	0.0005896584	0.0005756853	0.0005620434	0.0005487251	0.0005357225	0.0005230281	0.0005106347	0.0004985352	0.0004867224	0.0004751898	0.0004639305	0.0004529381	0.0004422064	0.000431729	0.0004215	0.0004115134	0.0004017636	0.0003922449	0.0003829519	0.0003738791
72	0.0247101967	0.024131407	0.0235660852	0.0230139228	0.0224746185	0.0219478772	0.0214334107	0.0209309369	0.0204401801	0.0199608709	0.0194927455	0.0190355463	0.0185890214	0.0181529244	0.0177270146	0.0173110567	0.0169048205	0.0165080813	0.0161206191	0.0157422191	0.0153726714	0.0150117707	0.0146593165	0.0143151127	0.0139789678	0.0136506945	0.0133301099	0.0130170353	0.012711296	0.0124127212	0.0121211443	0.0118364021	0.0115583356	0.011286789	0.0110216105	0.0107626514	0.0105097667	0.0102628147	0.0100216567	0.0097861576	0.0095561851	0.0093316101	0.0091123065	0.0088981511	0.0086890233	0.0084848057	0.0082853834	0.0080906442	0.0079004784	0.007714779	0.0075334414	0.0073563634	0.0071834453	0.0070145896	0.0068497011	0.0066886869	0.006531456	0.0063779198	0.0062279917	0.0060815871	0.0059386232	0.0057990194	0.0056626969	0.0055295786	0.0053995893	0.0052726557	0.0051487059	0.0050276699	0.0049094794	0.0047940674	0.0046813688	0.0045713198	0.0044638582	0.0043589232	0.0042564554	0.004156397	0.0040586911	0.0039632827	0.0038701177	0.0037791433	0.0036903081	0.0036035619	0.0035188554	0.0034361408	0.0033553712	0.003276501	0.0031994854	0.0031242809	0.0030508448	0.0029791356	0.0029091127	0.0028407364	0.002773968	0.0027087697	0.0026451046	0.0025829365	0.0025222304	0.0024629518	0.0024050672	0.0023485436	0.0022933493	0.0022394528	0.0021868236	0.002135432	0.0020852489	0.0020362457	0.0019883948	0.001941669	0.0018960419	0.0018514876	0.0018079809	0.0017654972	0.0017240123	0.0016835029	0.0016439458	0.0016053189	0.0015676	0.001530768	0.0014948019	0.0014596814	0.0014253866	0.001391898	0.0013591967	0.0013272641	0.0012960823	0.0012656334	0.0012359004	0.0012068663	0.0011785147	0.0011508295	0.0011237951	0.0010973962	0.0010716178	0.0010464453	0.0010218645	0.0009978615	0.0009744226	0.0009515346	0.0009291846	0.0009073598	0.000886048	0.000865237	0.0008449151	0.0008250709	0.0008056929	0.0007867704	0.0007682925	0.0007502489	0.0007326293	0.0007154237	0.0006986224	0.0006822159	0.000666195	0.0006505504	0.0006352735	0.0006203555	0.0006057881	0.0005915629	0.0005776719	0.0005641073	0.0005508614	0.0005379267	0.0005252959	0.0005129618	0.0005009175	0.0004891561	0.000477671	0.0004664557	0.0004555039	0.0004448094	0.0004343661
73	0.0273585309	0.0267228732	0.0261018772	0.0254952108	0.0249025491	0.0243235743	0.0237579753	0.0232054481	0.0226656952	0.0221384256	0.0216233547	0.0211202043	0.020628702	0.0201485819	0.0196795836	0.0192214527	0.0187739402	0.0183368029	0.0179098029	0.0174927077	0.0170852897	0.0166873268	0.0162986017	0.0159189018	0.0155480197	0.0151857521	0.0148319008	0.0144862719	0.0141486756	0.0138189269	0.0134968445	0.0131822516	0.0128749751	0.0125748459	0.012281699	0.0119953729	0.0117157098	0.0114425554	0.0111757593	0.010915174	0.0106606559	0.0104120643	0.0101692618	0.0099321143	0.0097004906	0.0094742626	0.009253305	0.0090374957	0.008826715	0.0086208462	0.0084197752	0.0082233907	0.0080315836	0.0078442476	0.0076612788	0.0074825756	0.0073080389	0.0071375717	0.0069710795	0.0068084696	0.0066496518	0.0064945379	0.0063430415	0.0061950786	0.0060505668	0.0059094257	0.0057715769	0.0056369437	0.0055054511	0.0053770261	0.0052515971	0.0051290942	0.0050094495	0.0048925961	0.004778469	0.0046670048	0.0045581412	0.0044518178	0.0043479751	0.0042465555	0.0041475023	0.0040507605	0.003956276	0.0038639963	0.0037738699	0.0036858465	0.0035998772	0.0035159139	0.00343391	0.0033538196	0.0032755981	0.003199202	0.0031245885	0.0030517162	0.0029805444	0.0029110333	0.0028431443	0.0027768395	0.0027120819	0.0026488354	0.0025870646	0.0025267353	0.0024678137	0.002410267	0.0023540631	0.0022991705	0.0022455589	0.0021931981	0.002142059	0.0020921132	0.0020433327	0.0019956904	0.0019491596	0.0019037145	0.0018593296	0.0018159803	0.0017736423	0.0017322921	0.0016919066	0.0016524632	0.00161394	0.0015763155	0.0015395687	0.0015036792	0.0014686268	0.0014343922	0.0014009561	0.0013683	0.0013364056	0.0013052551	0.0012748313	0.001245117	0.0012160959	0.0011877516	0.0011600684	0.0011330309	0.001106624	0.0010808329	0.0010556434	0.0010310412	0.0010070129	0.0009835449	0.0009606241	0.0009382379	0.0009163737	0.0008950194	0.000874163	0.0008537929	0.0008338978	0.0008144666	0.0007954885	0.0007769529	0.0007588494	0.0007411681	0.0007238989	0.0007070324	0.0006905592	0.0006744699	0.0006587558	0.000643408	0.000628418	0.0006137775	0.0005994782	0.0005855123	0.0005718719	0.0005585495	0.0005455377	0.0005328291	0.0005204167	0.0005082937	0.0004964532
